Smiles;Frequency;Percentage;MoleculeFrequency;MoleculePercentage
c1ccc(cc1)CCC(CC)C2CCC3(CCC4(CC(C)CCC34)CC5CCCC(C)C5CC)C2;2;0.000;2;0.00
c1ccc(cc1)ccCCCC;2;0.000;2;0.00
*SCN(*)*;17;0.000;16;0.00
c1ccc(cc1)CC2CCC3(CCC4CCC5C6CCC(C(C)CCCC(C)C)C(C)C6CC5C4(C)C3)C2;1;0.000;1;0.00
ccc(c)CC(C)C(C)C;6;0.000;6;0.00
ccCC(C)C;2;0.000;2;0.00
ccc(cc)c1ccccc1;6;0.000;6;0.00
*C(=O)N(*)C(=O)N(*)*;113;0.001;113;0.01
*C(=O)OC=1C(=O)C=C(C=CC=CC=C)C(=O)C1C=C;1;0.000;1;0.00
CCC(C)CC1CC2CCC3CCCCC3CC(C(CC)C2)C4CCCC(CCC1C)C4;1;0.000;1;0.00
cccc(ccc(cC(CC)C(cc(cc(c(ccc)CC)C)C)C)C)CC;3;0.000;3;0.00
*N(*)C(N(*)*)N(*)*;3;0.000;2;0.00
cc(cc1cccc(c1)CC(C)C(C)CC)C23CCCCC3CCCC2CCCCCC(C)C;1;0.000;1;0.00
c1ccc(cc1)C(c2ccccc2)C(C)CCCCCc3ccc(c(c3)C(CC)CCC)C;3;0.000;3;0.00
c1ccc(cc1)CC(CC)CCC;1;0.000;1;0.00
*C(=O)N(*)C(=C)C(=O)N(*)N=C;1;0.000;1;0.00
*[N]C(=N*)S*;1;0.000;1;0.00
CCCC1CCC(CCC(C)C)CC1C;1;0.000;1;0.00
c1ccc2c(c1)CCC2;2;0.000;2;0.00
cc(c)CC;4;0.000;4;0.00
*C(=O)C=C(O[H])C(*)=O;3;0.000;3;0.00
*N(*)[N](*)(*)C(=[cH2])C=C;1;0.000;1;0.00
cccc1cccc(cc)c1;1;0.000;1;0.00
CC(C)CCCC(C)CCCC(C)CCCC(C)C;1;0.000;1;0.00
*OCN(C=C)C=CC(=O)N(*)*;1;0.000;1;0.00
c1ccc2c(c1)C3c4ccccc4C2(CC)CC3;10;0.000;10;0.00
*OC=CC(=O)O[H];1;0.000;1;0.00
c1ccc(cc1)C2(c3cccc(c3)C4CCC(c5ccc(cc5)CC)C(C)C4)CCCCC2;9;0.000;9;0.00
c1ccc(cc1)CCCCCC(C)Cc2ccccc2;9;0.000;9;0.00
cccc1cccc(c1)CC(C)C(C)C;19;0.000;19;0.00
*OC(=O)C=CC=CC=CC=CC=CC=C;2;0.000;2;0.00
c1cc(c2c(c1)CCC(CC)CC2)C;3;0.000;3;0.00
CCC(C)CC1CCC2(C1)CC3CCCCC3C4CCC(CC42)C(C)CC5CCCCC5;4;0.000;4;0.00
ccc(c)CCC1(C)CCCC(C)C1CC;1;0.000;1;0.00
*N(*)C(=CC=CC=C)N(*)*;2;0.000;2;0.00
c1ccc(cc1)-c2ccc(cc2)-c3ccccc3;3;0.000;3;0.00
CCCC1(C)CCCC(C)C1(C)CC;1;0.000;1;0.00
ccc-c1ccccc1;31;0.000;31;0.00
CCC(C)C1CCC2(C)C3CCC(C(C)C)C4(CC)CC34CCC12C;1;0.000;1;0.00
c1ccc(cc1)C(C)C;39;0.000;37;0.00
c1ccc(cc1)CC2CCC3(C2)CC(CC43CCC(C)C4)C5CCC(CCC)C5(C)CC;1;0.000;1;0.00
CCCCCC(C)C1CCC(C)(C)C1C;1;0.000;1;0.00
[CH]c1cccc2c1cccc2CCc3ccccc3;3;0.000;3;0.00
ccccc(cccC(C)C(cc(ccc(ccc)C)C)CC)C;3;0.000;3;0.00
CC(C)CCC1C(C)CCC2C(C)(C)CCCC12C;2;0.000;2;0.00
c1ccc(cc1)CCC2CCC(CCCCCCC)CC2;1;0.000;1;0.00
*N(*)C1C(C=C)=CC=CN1*;9;0.000;9;0.00
*N(C[N](*)(*)*)C[N](*)(*)*;18;0.000;18;0.00
*N(*)C(=CC=C)N(*)N(*)*;7;0.000;7;0.00
ccc-ccc;4;0.000;4;0.00
c1ccc(cc1)c2ccccc2;5;0.000;5;0.00
c1ccc(cc1)Cc2cccc(c2)CCCCCCCCCC3Cc4ccccc4CC3;2;0.000;2;0.00
CCCC12CCCC2C3(CCCC3)CCC1(C)CC;1;0.000;1;0.00
CCCCCCC(C)C(C)CCC(C)C1CCCC1(CC)CCCC2(CC)CCCCC2;1;0.000;1;0.00
CCC1(C)C(C)C(C)CCC1C(C)C;1;0.000;1;0.00
CCC1CCC2CCC(CC)C(C)C2C1;1;0.000;1;0.00
cc(c1ccccc1)C(CC)CC;1;0.000;1;0.00
c1ccc(cc1)CCCCCC(CCC)CCCC;1;0.000;1;0.00
CCC(C)CC1CCCCC1C;1;0.000;1;0.00
CCCCC1CCCCC(CC(C)CC)C1;7;0.000;7;0.00
CC1(C)CCCC(C)(C)C1;3;0.000;3;0.00
[H]OC(=O)C#CC=C;1;0.000;1;0.00
cCCccc1ccccc1;1;0.000;1;0.00
*C(=O)C1=C(C(=CC=CC=C)C=CN1*)N(*)*;1;0.000;1;0.00
CCCCCCCCCCCCCCCCCCCC;2;0.000;2;0.00
*N=CC=CC=CO[H];1;0.000;1;0.00
*N(*)C1C=CC=C(C#C)N1*;71;0.000;71;0.01
*[N](*)(*)C=C(C=CC=C)C(=O)O[H];19;0.000;19;0.00
CCCCCCC(C)C(C)CCC(C)C1CCCC1(C)CC(C)CC2(CCCCC2)CCC(C)CC;1;0.000;1;0.00
cc(ccCCC(CCC)C1CCCCC(C1)C2CCCC2)C(C)C;6;0.000;6;0.00
C1CCC(CC1)CC2CCCC2;2;0.000;2;0.00
*N(O[H])C(=O)C(=O)C=CO[H];1;0.000;1;0.00
CCCC(C)CC(C)CC(C)C;4;0.000;4;0.00
CC1C2CCCC1(C)CC2;1;0.000;1;0.00
CCC(C)C1CCCCC1C;2;0.000;2;0.00
CC1CCC(C)CC1;4;0.000;4;0.00
cCCCCCC;1;0.000;1;0.00
[H]OCOC(O[H])C=C;1;0.000;1;0.00
[S]=1C(=C)C=CC1C=[cH2];1;0.000;1;0.00
c1ccc(cc1)CC(c2ccccc2)C3CCCCC3;1;0.000;1;0.00
*C(=O)C(=O)O[H];5;0.000;5;0.00
c1ccc(cc1)C(CC)CCCC;2;0.000;2;0.00
*SC1=C(C(*)=O)[N](*)(*)CN1*;2;0.000;2;0.00
c1ccc2c(c1)CC2C;1;0.000;1;0.00
cc(c1ccc(cc1)C)CC;1;0.000;1;0.00
cC(C)CC;1;0.000;1;0.00
c1cc(ccc1C)C(C)CCCCC;2;0.000;2;0.00
*SSCN(*)C(=C(C=C)C=C)N(*)*;4;0.000;4;0.00
ccc(c)CC(C)(CC)C(C)CCC1(C)CCCC(C)(C)C1C;1;0.000;1;0.00
*C(=O)N(*)C(=S)N(*)*;13;0.000;13;0.00
CC1CCC2C(C)(C)CCCC2(C)C1;1;0.000;1;0.00
CCCCC1C(C)CCCC1(C)C;1;0.000;1;0.00
*N(C=CC#N)C=CC(=O)O[H];1;0.000;1;0.00
*N(*)C(=C(C=C)C=C)N(*)*;8;0.000;8;0.00
CCC(CC)(CC)C(C)(C)C;1;0.000;1;0.00
CCC1CCCC(C1)C2CCCCC2C;3;0.000;3;0.00
CCC1(C)C(C)C(C)(C)CCC1C(C)C;1;0.000;1;0.00
*[N](*)(*)C=CC=CC=C;4;0.000;4;0.00
CCCCC(C)CCC(C)C;1;0.000;1;0.00
cc(c(c1cccc(c1)CCC(C)C2CC(c3ccccc3)CC2CCc4cc(ccc4CC)CC(C)CCc5cccc6c5CCC7CCCC8CCc9ccccc9C687)C)C(C)CC;1;0.000;1;0.00
CC1CCCC2(C)CCCCC12;3;0.000;3;0.00
*[N](*)(*)C(=C)C(=C)[N](*)(*)*;6;0.000;6;0.00
c1ccc2c(c1)-c3ccc(cc3C4(C2)CCC(C)C4)C(C)Cc5cccc(c5C)CCCC(C)CCC;1;0.000;1;0.00
CCC(C)CC1(CCCC1)C(C)CCC2CCCCC2;1;0.000;1;0.00
c1ccc(cc1)ccC(C)(C)C;1;0.000;1;0.00
c1ccc(cc1)CC2CC3(CCC(C)C3)C4(CCC5(CCC6(CC7CCCC8CC(C)CC(C)C8C7C6)C5)C4)C2;1;0.000;1;0.00
CCCCCCCC(C)CCCCCCC;1;0.000;1;0.00
cccc(ccc(cC(CC)C(cccc(ccccCC)C)C)C)C;1;0.000;1;0.00
c1ccc(cc1)CCCCCCC;7;0.000;7;0.00
cc(ccCC)Cc1cccc(ccc-c2ccccc2)c1;3;0.000;3;0.00
*OC(=O)C(=O)C=CO[H];1;0.000;1;0.00
CCC(C)CC1CCCC(C1)C2CCC(CC2)C(C)C;1;0.000;1;0.00
c1ccc(cc1)CCC(CC)C(C)CC;2;0.000;2;0.00
CCCC1CCCC(CC1)C(C)CCC(C)C2CCCC2(CCCC3(CC)CCCCC3)C4CCCC4;3;0.000;3;0.00
CCCCC(C)CC1CCC2(C1)CC3CCCCC3C4CCC(CC42)C(C)CC5CCCCC5;2;0.000;2;0.00
*Br*;8;0.000;4;0.00
CCC1CCCC(C1)CC(CC(C)C(C)C)C(C)C;15;0.000;15;0.00
C=[cH][cH]=CC=C;32;0.000;32;0.00
[H]OC1=CC(=O)C(O[H])=CC1=O;1;0.000;1;0.00
CCCCCC1CCCC(C1)CC(CC(C)C(C)C)C(C)C;5;0.000;5;0.00
cc(c1ccccc1)Cc2ccccc2;1;0.000;1;0.00
CCCC1CCCC(C)C1;1;0.000;1;0.00
c1ccc2c(c1)CCCC2CCCC;1;0.000;1;0.00
CC1CCCC(C)(CCC(C)C2(C)CCC3C(C)(C)CCCC3(C)C2C)C1;1;0.000;1;0.00
cc(c)-c;3;0.000;3;0.00
ccccc;153;0.001;149;0.01
c1ccc(cc1)CC(C)CC;2;0.000;2;0.00
CC(CC1CCCCC1)CC2CCCCC2;1;0.000;1;0.00
*N(*)C(=CC=CC=C)C=C[N](*)(*)*;1;0.000;1;0.00
CCCCCC1(C)CCCC(C)(C)C1CC;1;0.000;1;0.00
cc(cC)C(c(c)cC)c1ccccc1;1;0.000;1;0.00
c1ccc(cc1)CC2CC3(CCC4CC5CC(CC)C4(C)C53C)CC2C;1;0.000;1;0.00
ccccC;148;0.001;144;0.01
*OCN(*)C(=O)N(*)N=O;1;0.000;1;0.00
cccc(-ccc1ccccc1)cC(C)CC(C)C;1;0.000;1;0.00
*N1C(=O)C(SSC2C(=O)N(*)C(O[H])C(=O)N2*)N(*)C(=O)C1O[H];1;0.000;1;0.00
*C(=O)On(*)*;2;0.000;2;0.00
cc(c(ccC)CCcc(c1ccccc1)CC)C;1;0.000;1;0.00
c1ccc(cc1)c(cCc2ccccc2)CC;26;0.000;26;0.00
*N=CC(=O)N(*)*;2;0.000;1;0.00
c1cc(ccc1CC)CCCCC;1;0.000;1;0.00
C1CCC2CCCCC2C1;3;0.000;3;0.00
CCC(C)CC(C)C(C)CCC1CCCC(C1)C(CC2CCCCC2)C(C)CC;3;0.000;3;0.00
*N=CC=[cH]c(=C)n(*)*;1;0.000;1;0.00
CCCCCC(C)CCCCCCC(C)CCC(C)CCCC(C)CCCCCCCCCCCCCCCC(C)CCC;1;0.000;1;0.00
cc(ccC1(CCCCC1)CC(CCC)C2CCCCC(CC)C2)C(C)C;1;0.000;1;0.00
CCC(C)CCC1CCCCC1CC2CCCCC2;1;0.000;1;0.00
cccc-c1ccccc1;21;0.000;21;0.00
c1ccc(cc1)CCCCCc2ccc(cc2)CCC(C)CC;1;0.000;1;0.00
*C(=O)N(*)C(*)=O;129;0.001;123;0.01
ccC(C)CC;1;0.000;1;0.00
c1ccc(cc1)C(Cc2cccc(c2)CCCCCCC)CCc3ccc(cc3)CC;1;0.000;1;0.00
CCCC1CCCC1CC;8;0.000;8;0.00
CCCCC(C)CCC(C)(C)C;2;0.000;2;0.00
c1ccc2c(c1)C(CC)CCC2CCCC;1;0.000;1;0.00
CC(C)C1CCCC2(C)CCCC12;1;0.000;1;0.00
c1ccc(cc1)CCC2(C)CCCC(C)(CCC3C(C)CCC4C(C)(C)CCCC34C)C2C;1;0.000;1;0.00
[H]OC=CC=O;2;0.000;2;0.00
CCCCCCC(C)CCC;3;0.000;3;0.00
c1cc(ccc-c2cc(cc(c2C)Cc3cccc(c3)CCCC(C)Cc4cccc(c4)C)CC(C)C)cc(c1)-c5cc6c7c(ccc8c7c5C(CCCCCC)CC8Cc9ccc(cc9)C%10CCCCC%10)CC(CCC%11CCCCC%11)C6CC;1;0.000;1;0.00
CCC1C(C)CCC2C(C)(C)CCCC12C;5;0.000;5;0.00
*ON(*)C(=O)C(O*)OCO*;2;0.000;2;0.00
*N(*)N(*)[N](*)(*)O[H];1;0.000;1;0.00
[H]OC=CC=C;72;0.001;72;0.01
CCCC1CCC2(CCC3(CC(C)CCC23)CC4CCCC(C)C4CC)C1;6;0.000;6;0.00
*N=CC=CN=CC=CN=CC=CN(*)*;2;0.000;2;0.00
c1ccc(c(c1)-cc(ccC2CCC(CCCCCCCCCCCCC)CCCC(C)C3CC(CC23)C4CCCC4)CC)Cc5ccc(cc5)C(C)C;2;0.000;2;0.00
c1ccc(cc1)C(CCC)CCCCCCCC;1;0.000;1;0.00
*s*;354;0.002;324;0.02
*C(=O)N(*)CN(*)C(=S)N(*)*;1;0.000;1;0.00
CCCCC(C)CC(C)CC(C)CCC;1;0.000;1;0.00
c1ccc(cc1)cc2ccc(cc2C)C;1;0.000;1;0.00
cc(cc1cccc(c1)CC(C)C(C)C)CC(C)CCC;6;0.000;6;0.00
*n(*)[cH]=C;1;0.000;1;0.00
c1ccc(cc1)-c2cccc(c2-c3ccccc3)C;1;0.000;1;0.00
c1ccc(cc1)C2CCCCC(C)CC2;2;0.000;2;0.00
c1ccc(cc1)-cc(ccCC2CC(C)CC2C(C)CCCCCCCCCCCCCCCCC)-c3ccccc3;1;0.000;1;0.00
O=C1OC=CC1=C;2;0.000;2;0.00
CCC(CC)C(C)(C)C;1;0.000;1;0.00
cccc(c)CC1c2ccccc2-c3cc(cc(c3C1)CCCc4cccc(c4)CCc5ccccc5)CCCC;1;0.000;1;0.00
c1ccc(c(c1)-ccccC2CCC(CCCCCCCCCCCCC)CCCCC3CC(C)CC23)Cc4ccccc4CC(C)C;1;0.000;1;0.00
c1ccc(cc1)C(CCC(C)CCCC(C)C2CCC3C4CCC5CCCCC5(C)C4CC3C2C)CC6(c7ccccc7)CCCC6;1;0.000;1;0.00
c(cc1cc2ccc(cc2c(c1)C)CC)cC;1;0.000;1;0.00
c1ccc2c(c1)C(C)CCC2C(C)CCCC(C)C;1;0.000;1;0.00
*C(=O)C(=CO[H])C(*)=O;4;0.000;4;0.00
*N(*)N(*)C(=O)N(*)C=C;4;0.000;4;0.00
cc(ccC1(CCC2(CCCC2)CC1)CC(CCCC)C3CCCCC(C)C3)C(C)C;1;0.000;1;0.00
cc1cc(ccc1c2ccc3cccc(c3c2)CCCCCC)C;1;0.000;1;0.00
CC1CCC(C)C1C;1;0.000;1;0.00
c1ccc2cc(ccc2c1)CC(CCCCc3ccccc3CC)CCC(C)C;4;0.000;4;0.00
CCC1CCC2(C)CC(C)CC2C1CC;1;0.000;1;0.00
ccccCCCCC;4;0.000;4;0.00
c1ccc(cc1)CCCCC;17;0.000;16;0.00
c1ccc(cc1)Cc2ccccc2CCc3ccccc3;1;0.000;1;0.00
c1ccc2c(c1)CCC3CC4CC5(CCC(C5)C6CCC(CCC)C6(C)CC)CC4CC23;1;0.000;1;0.00
*o*;1677;0.012;1605;0.12
CCCC(C)C1(C)CCC(C)CC1;1;0.000;1;0.00
CC1CCC2(C)CC1CC3CCCC32C;1;0.000;1;0.00
ccccC(C)(C)C;1;0.000;1;0.00
*OC=[cH]c(=C[N](*)(*)*)n(*)*;1;0.000;1;0.00
c1ccc(cc1)-c(cc2cccc(c2)C)cC;19;0.000;19;0.00
cc(cc(cCCC(C)CC)C)C;1;0.000;1;0.00
c1ccc(cc1)c2cCCC(CCc3ccccc3c4cCCCC(C)CC4)C(C)CC2;1;0.000;1;0.00
c1cc(cc(c1)CCC2CCCC(C)C2CC)C;3;0.000;3;0.00
CC1CCC(C)(C)C1(C)C;1;0.000;1;0.00
c1ccc(cc1)-c2ccc3c4ccc(-c5ccccc5)c6cccc(c7cccc2c73)c64;1;0.000;1;0.00
CCC1CC1;5;0.000;3;0.00
cc(ccCC1(C)CCCC(C)C1)C;1;0.000;1;0.00
c1ccc(cc1)CCCc2ccccc2;10;0.000;10;0.00
N=1C=2C=CC1C=C3N=C(C=C3)C=C4N=C(C=C4)C=C5N=C(C=C5)C2;17;0.000;17;0.00
c1ccc(cc1)C(C)Cc2ccccc2C;10;0.000;10;0.00
*OC(=O)C=1C=NC(N(*)*)[N](*)(*)C1;2;0.000;2;0.00
*OC(=CO[H])C(=O)C(*)=O;1;0.000;1;0.00
CCCCCC1CC(C1)C(C)CC;1;0.000;1;0.00
*OC(=O)C=CC=C;11;0.000;10;0.00
C1CCC2CCCC2C1;4;0.000;3;0.00
CCC(C)C1CCCC1(C)CCCC2(C)CCCCC2;1;0.000;1;0.00
*OOCOCOCOC(*)=O;1;0.000;1;0.00
CCC(CCC1CCCCC1)C2CCCCC2C;6;0.000;6;0.00
c1cc(cc(c1)CCCC)C;2;0.000;2;0.00
cc1cCCC1;1;0.000;1;0.00
c1ccc(cc1)Cc2ccc(cc2)C(CCc3ccccc3)CCC(C)CCCC(C)C4CCC5C6CCC7CCCCC7(C)C6CC5C4C;1;0.000;1;0.00
O=C(OC=C)C=C;47;0.000;47;0.00
c1ccc(cc1)CC(C)C(Cc2ccccc2)CCCC;1;0.000;1;0.00
c1cc(cccC)cc(c1)CCC(C)CC;10;0.000;10;0.00
*SC(S*)S*;1;0.000;1;0.00
CCCCCCC(CC)(CC)C1CCCCC1;1;0.000;1;0.00
*OC=C(OCO*)C=CC(OCO*)=CC(O[H])=C;1;0.000;1;0.00
*OC(=O)N(*)N(*)C(*)=O;1;0.000;1;0.00
cC(C)C;8;0.000;8;0.00
*[N](*)(*)C(C=C)=CC=C;1;0.000;1;0.00
c1ccc(cc1)C2CCCCC2C;3;0.000;3;0.00
cccc(c)CCC;1;0.000;1;0.00
*[N](*)=C[N](*)(*)*;2;0.000;2;0.00
CCCCCCCCCCCCCCCCCCC1CCC(C)C1;3;0.000;3;0.00
c1cc(cc(c1)CC2C(CCCCCC(C)C)CCC(CCCCCC)C2C)CCCC(C)C;1;0.000;1;0.00
ccccC1(CCC)CCCCC1;2;0.000;2;0.00
*[N](*)([H])[H];277;0.002;260;0.02
CCC1CCCC(CC1)CC(C)CCCC2CCCCC2;1;0.000;1;0.00
CCC1CCCCC1CC2CCCCC2;13;0.000;13;0.00
CCCC1(C)C(C)CCC(C)C1CC;4;0.000;4;0.00
cc(ccCCC(CCC)C1CCCCC(C1)C2CCCC2)C(C)CCCCC;2;0.000;2;0.00
CC1CC2C(CCC1(C)C)C2(C)C;1;0.000;1;0.00
CCC1(C)CCCCCC1;2;0.000;2;0.00
*N1N=CC(=CC(=CC=C)C(Cl)=C)C1=O;1;0.000;1;0.00
c1cc(cc(c1)CC(CCCCCCCC)CCCCCCC(C)C)CCCC(C)C;2;0.000;2;0.00
CC12CCCCC1C3(C)CCCCC3CC2;1;0.000;1;0.00
*OC(=O)N(*)CON(*)[N](*)(*)N(*)*;1;0.000;1;0.00
CC1CCC2C(C)(CCC3C(C)CCCC32C)C1;1;0.000;1;0.00
c1cc(cc(c1)C)-c2ccc(cc2)C;2;0.000;2;0.00
*N(*)N(O[H])C=C;2;0.000;2;0.00
*N=CSC=NS(*)(=O)=O;2;0.000;2;0.00
*OC(O*)C(=C)N(*)*;4;0.000;4;0.00
c1c(c(cc2c1CC(C)(C)C2)CC)C;1;0.000;1;0.00
c1ccc2c(c1)-c3cccc(c3C(C2)CC)CCCc4cccc(c4)CCC;1;0.000;1;0.00
*N1C2=NN=C[N](*)(O[H])C2=C(O[H])N(*)C1=O;1;0.000;1;0.00
*N(*)C1C=CC(O[H])[N]1(*)*;4;0.000;4;0.00
CCCC(C)C1CC(C)CC(C1)C2CCCCC2;1;0.000;1;0.00
CC1CC1;23;0.000;22;0.00
*OCN(*)C[N](*)(*)*;1;0.000;1;0.00
CCCC(C)C1CCCCC(CC(C)CC)C1;3;0.000;3;0.00
ccc1ccccc1c-c2ccccc2;1;0.000;1;0.00
c1ccc(cc1)C(C)(C)C;18;0.000;18;0.00
cccc1cccc(c1)CCC(C)C;3;0.000;3;0.00
CCC1CC(CCC1C)C(C)CCCC(C)C;1;0.000;1;0.00
c1cc2c3c(c1)CCC(CC)CC3CCC2;6;0.000;6;0.00
cccc1-ccccc1;9;0.000;9;0.00
CC1CCCC2(C)C1CCC3(C)CCCCC32;3;0.000;3;0.00
*N=CC=C1SC(=NN1*)C(=O)O*;1;0.000;1;0.00
*N=C[N](*)(*)O[H];1;0.000;1;0.00
CCCCC1CC(C)CCC1C;1;0.000;1;0.00
c1cc(cc(c1)CC2CCCCC2)CC;1;0.000;1;0.00
c1ccc(cc1)Cc2ccc(cc2)CCC;1;0.000;1;0.00
CCCCC1CC(CCC1C)C(C)C;1;0.000;1;0.00
c1ccc(cc1)CCCc2ccccc2CC;1;0.000;1;0.00
cccCC;1;0.000;1;0.00
CCC(CC)C1CC(C)C(CC1C2CCCCC2)C3CCCCC3;1;0.000;1;0.00
*C(=O)C(=NN(*)*)S(*)(=O)=O;1;0.000;1;0.00
CCC(CC)CC1CCCC1;1;0.000;1;0.00
*OC(=O)C(C#N)=c(s*)s*;1;0.000;1;0.00
ccc(c)C(C)C(C)C(C)CC;2;0.000;2;0.00
c1ccc(cc1)CC(C)(C)CCCC2CCC(CC2C)C3CCC4CCCCC4C3;2;0.000;2;0.00
*OC=CC=C(O*)O[H];1;0.000;1;0.00
c1cc(ccc-c2cc(cc(c2C)Cc3cccc(c3)CCCC(C)Cc4cccc(c4)C)CC(C)C)cc(c1)-c5cc6c7c(ccc8c7c5C(CCCCCC)CC8Cc9ccc(cc9)C%10CCCCC%10)CC(CCC)C6CC;1;0.000;1;0.00
CCC(C)(CCCC1(C)C(C)CCC1C(C)C)C(C)C(C)C;1;0.000;1;0.00
CC(C)C1CCCC1;1;0.000;1;0.00
c(c-c1ccc(cc1)C(C)(C)C)cCC(C)C(C)CC;1;0.000;1;0.00
c1ccc(c(c1)C)CCC(CC2(C)CC(CC)CC2CCC(C)CC)CC3(C)CC4(CCCC4)CCC53CCC6(CCC7(CCCC7)C6)C5;1;0.000;1;0.00
[H]OC(=C)C(=O)C=CC=C;1;0.000;1;0.00
c1ccc(cc1)CCCc2cccc(c2)C;2;0.000;2;0.00
*OC(=C)C=CN(*)O[H];1;0.000;1;0.00
CCC1CCCCC1(C)CCCC(C)C(CC)C(C)CCCC2CC(CC(C)C3CCCC3(C)CC)C(C)(C)C2;1;0.000;1;0.00
*SC1=NN=C(S*)N(*)N1*;1;0.000;1;0.00
c1cc(cc(c1)CCC(C)CCCCCC)C;4;0.000;4;0.00
c1ccc(cc1)-c(ccC2CCC(CCCCCCCCCCCCC)CCCCC3CC(C)CC23)c-c4ccccc4Cc5ccc(cc5)C(C)C;1;0.000;1;0.00
ccccCC1CCCC1;2;0.000;1;0.00
*ON(*)O[H];2;0.000;2;0.00
c1cc(c(cc1CCC)CCCC)CC(C)C;1;0.000;1;0.00
CCC(C)CCC1CC(CC)CC1(C)CCCC2(CCCCC2)C3CCCC3;3;0.000;3;0.00
cc(c(c1cccc(c1)CCC(C)C2CCCCC2)C)C(C)CC;20;0.000;20;0.00
CCCCCCC(CC)CCCCC;1;0.000;1;0.00
CCCCCCCCC(C)CCCC1CCCCC1;2;0.000;2;0.00
ccc(cc)cCCC;1;0.000;1;0.00
cc(cC)C;2;0.000;2;0.00
*OP(=O)(OP(=O)(OP(=O)(O*)O[H])O[H])O[H];1;0.000;1;0.00
*OC(=O)C=NN(*)*;1;0.000;1;0.00
*C(=O)N(*)C(=C)C(=O)O[H];5;0.000;5;0.00
CCCC(C)(C)CCC;5;0.000;5;0.00
c-cccc1ccccc1;1;0.000;1;0.00
c1ccc(cc1)C2c3ccccc3CCC2;1;0.000;1;0.00
*C(=O)N(*)C=CN(*)C(*)=O;1;0.000;1;0.00
*S*;205;0.001;189;0.01
O=C1N=CN=C2N=CN=C12;1;0.000;1;0.00
c1ccc(c(c1)C)CCC(CC2(C)CC(CC)CC2CCC(C)CC)CC3(C)CCCCC43CCC5(CCC6(CCCC6)C5)C4;2;0.000;2;0.00
c1ccc(cc1)-c2ccccc2;70;0.000;70;0.01
c1ccc2c(c1)C3c4ccccc4C2(C)CC3;1;0.000;1;0.00
c1ccc(cc1)CCCC(C)CC2CCCC(CC)C3(CCCC3)C2;1;0.000;1;0.00
ccccCC1CCC(Cc2ccccc2)C1CCCCc3ccccc3;1;0.000;1;0.00
CCC1CC(CCC1C(C)C2CCCCC2)C3CCCC(C)C3;1;0.000;1;0.00
c1cc2cc3cc(c(cc3cc2c(c1)C)CCC4CCC5(CCC6CCC7C8CCC(C(C)CCCC(C)C)C(C)C8CC7C6(C)C5)C4)CC(C)C;1;0.000;1;0.00
cc1c2cC3C(C)C(C4CCCCC4)C(CC)C(C5CCCCC5)C3C(CC)C2CCC1;1;0.000;1;0.00
CCCC(C)CCC(C)(C)C;2;0.000;2;0.00
*OC=CC=CC=C;1;0.000;1;0.00
c(cCCCC)cCC(C)C(C)CC;1;0.000;1;0.00
CCC1(CCCCC1C)CCCC2(C)CCCC2C(C)CCC(C)C(C)C;1;0.000;1;0.00
*OCN1C=C[N](*)(*)C1;1;0.000;1;0.00
*OCOC(O[H])C(O[H])O[H];2;0.000;2;0.00
c1ccc(c(c1)C)CCC;6;0.000;6;0.00
*O*;7939;0.056;4962;0.38
*[N](*)(*)C=CC(=C)C(=C)C=C[N](*)(*)*;1;0.000;1;0.00
*N=[N](*)N(*)CO*;1;0.000;1;0.00
c1cc2cccc(c2c(c1)C)C;1;0.000;1;0.00
*C(=O)C=CC=C;17;0.000;17;0.00
c1cc(ccc1C(C)C)C2(C)CCCC(C)(C)C2C;1;0.000;1;0.00
CC(C)CCCCC(C)CC1CCCCC1;1;0.000;1;0.00
*N(*)N(*)*;13;0.000;12;0.00
cc(cc(c)C(c1ccccc1)CC)CC2CCC3(CCCC3)C2;1;0.000;1;0.00
*C(=O)C=C(O[H])C(O[H])=CC(*)=O;2;0.000;2;0.00
cc(-c)c1ccccc1;1;0.000;1;0.00
*N(*)C1N=CC(O[H])=C[N]1(*)*;1;0.000;1;0.00
cCCCCC;1;0.000;1;0.00
c1ccc(cc1)C2(c3ccccc3)c4ccccc4-c5ccccc52;2;0.000;2;0.00
*N(*)N(*)C[N](*)(*)O[H];1;0.000;1;0.00
CCCC(C)CCC(C)C(C)C;2;0.000;2;0.00
CCC(C)CC1C(C)CCCC1(C)C;1;0.000;1;0.00
CCCCCCCCCCCCCCCCC1CCC2C(CCC2C1)CC(C)CC;1;0.000;1;0.00
c1cC(C)C2CC(CC)CCC2(C)C1;2;0.000;2;0.00
c1cc(cc(c1)CC2CC(CCCCCC)CCC2CCC(C)CCC(C)C)CCCC(C)C;1;0.000;1;0.00
C#CC=C;8;0.000;8;0.00
ccccCC1CCCC1CCCCc2ccccc2CCC;3;0.000;3;0.00
CC1CCCCC1C2CCC3CCCCC3C2;5;0.000;5;0.00
cc(c)c(c)-c1ccccc1;2;0.000;2;0.00
*N(*)C=CN(*)C(=O)N(*)*;6;0.000;6;0.00
ccc(c)Cc1ccc(cc1C(C)C)C;1;0.000;1;0.00
c1ccc(cc1)C2CCCC2;17;0.000;17;0.00
*[N]1(O[H])C=C[N](*)(O[H])C=C1;1;0.000;1;0.00
*N(*)N=C(C#N)C#N;2;0.000;2;0.00
